1174629344_a2e1a2bdbf.jpg;A man in a white uniform jumps while holding a basketball as another in blue blocks him .;3;1
1174629344_a2e1a2bdbf.jpg;Two men walk through a city with words on the street .;3;2
1174629344_a2e1a2bdbf.jpg;A woman writing while standing by men .;3;1
1220401002_3f44b1f3f7.jpg;A small dogs ears stick up as it runs in the grass .;3;2
1220401002_3f44b1f3f7.jpg;The large brown dog is chasing after the little brown dog .;3;1
1220401002_3f44b1f3f7.jpg;Two puppies are playing in the leaves .;3;1
1220401002_3f44b1f3f7.jpg;A dog in a grassy field , looking up .;3;1
1220401002_3f44b1f3f7.jpg;Two woman and a child look at each other while a night party scene goes on behind them .;3;1
1220401002_3f44b1f3f7.jpg;A boy runs to a baseball base .;3;1
1220401002_3f44b1f3f7.jpg;a dog runs through the long grass .;3;1
1224851143_33bcdd299c.jpg;An older woman with blond hair rides a bicycle down the street .;3;1
1224851143_33bcdd299c.jpg;A little boy is jumping into an outdoor kiddie pool;3;2
1224851143_33bcdd299c.jpg;a dog is making a splash in a blue paddling pool .;3;1
1224851143_33bcdd299c.jpg;Naked people riding bikes .;3;1
1224851143_33bcdd299c.jpg;A little boy is jumping out of the pool .;3;2
1224851143_33bcdd299c.jpg;A golden retriever running on short grass wearing an orange outfit .;3;1
1224851143_33bcdd299c.jpg;Three dogs are playing in a field .;3;1
1224851143_33bcdd299c.jpg;A dog stands in a tide pool;3;1
1237985362_dbafc59280.jpg;a boy jumps into the blue pool water .;3;1
1237985362_dbafc59280.jpg;A little boy is jumping into an outdoor kiddie pool;3;1
1237985362_dbafc59280.jpg;A Miami basketball player dribbles by an Arizona State player .;3;1
1237985362_dbafc59280.jpg;A collie plays with a white ball in a field of green grass .;3;1
1248940539_46d33ed487.jpg;A young child with a dirty shirt is standing on a playground;3;2
1248940539_46d33ed487.jpg;Three women are posing together in front of a Christmas tree .;3;2
1248940539_46d33ed487.jpg;A happy child dangling from playground equipment smiles at the camera .;3;2
1248940539_46d33ed487.jpg;A man at a rodeo is thrown off a horse .;3;1
1248940539_46d33ed487.jpg;A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on .;3;1
1248940539_46d33ed487.jpg;A person wearing a red and white uniform is racing a motorcycle with the number 58 on it .;3;1
1248940539_46d33ed487.jpg;A man and a woman are walking past a car with a fancy symbol on the front .;3;1
1248940539_46d33ed487.jpg;An older couple posing in front of a fountain for a picture;3;1
1258913059_07c613f7ff.jpg;A crowd of people at an outdoor event;3;2
1258913059_07c613f7ff.jpg;a young man jumping a back flip off of a concrete wall .;3;1
1258913059_07c613f7ff.jpg;The woman wearing a red bow walks past a bicycle .;3;1
1258913059_07c613f7ff.jpg;A man and a woman are walking past a car with a fancy symbol on the front .;3;2
1258913059_07c613f7ff.jpg;A woman is reading literature and sitting on the front stoop of a building .;3;2
1262583859_653f1469a9.jpg;The kid is on a float in the snow .;3;1
1262583859_653f1469a9.jpg;A man wearing a dark blue hat sits on the ground and leans against a building .;3;2
1262583859_653f1469a9.jpg;A young child is riding a purple bike .;3;2
1262583859_653f1469a9.jpg;A young child is wearing blue goggles and sitting in a float in a pool .;3;1
1262583859_653f1469a9.jpg;A boys jumps in the water while another boy looks on .;3;1
1262583859_653f1469a9.jpg;A kid in a blue top leaps into a raked pile of leaves in front of trees .;3;1
1262583859_653f1469a9.jpg;A little boy with a blue helmet rides his bike with his feet on the handlebars .;3;2
1262583859_653f1469a9.jpg;A cyclist in a helmet and yellow jersey .;3;3
1262583859_653f1469a9.jpg;A young boy jumps around on a blue mat with a half-smile on his face .;3;1
1267711451_e2a754b4f8.jpg;A furry dog attempts to dry itself by shaking the water off its coat .;3;2
1267711451_e2a754b4f8.jpg;A brown dog shaking off water .;3;2
1267711451_e2a754b4f8.jpg;The large brown dog is chasing after the little brown dog .;3;2
1267711451_e2a754b4f8.jpg;Man on a dirt bike;3;1
1267711451_e2a754b4f8.jpg;A young girl falls asleep in her father 's arms while seated on an airplane .;3;1
1267711451_e2a754b4f8.jpg;A dog running with a blue toy in its mouth .;3;3
1267711451_e2a754b4f8.jpg;Two dogs run down a dirt path in the forest .;3;2
127488876_f2d2a89588.jpg;A black dog jumping off a river bank near a wooded area .;3;1
127488876_f2d2a89588.jpg;The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling .;3;1
127488876_f2d2a89588.jpg;A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .;3;1
127488876_f2d2a89588.jpg;Three small dogs , two of which are sniffing noses .;3;1
127488876_f2d2a89588.jpg;A dog in a grassy field , looking up .;3;2
127488876_f2d2a89588.jpg;A dog fetches a ball in a field .;3;2
127488876_f2d2a89588.jpg;A group of five adults stand posing in front of buildings .;3;2
127488876_f2d2a89588.jpg;A dog jumps over an obstacle .;3;1
127490019_7c5c08cb11.jpg;A man is hiking on a mountaintop on a cloudy day .;3;1
127490019_7c5c08cb11.jpg;A small child climbs a large rock while someone casting a shadow takes her picture .;3;1
127490019_7c5c08cb11.jpg;A boy climbs up some rocks .;3;1
127490019_7c5c08cb11.jpg;A group of five adults stand posing in front of buildings .;3;1
127490019_7c5c08cb11.jpg;A small boy is building with some wooden blocks .;3;1
127490019_7c5c08cb11.jpg;A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .;3;1
127490019_7c5c08cb11.jpg;People are standing around a scenic lookout on a sunny day .;3;1
127490019_7c5c08cb11.jpg;A woman holds a fat baby with sunglasses and a denim hat .;3;1
1282392036_5a0328eb86.jpg;A woman with holding a young girl playing with bubbles at a picnic .;3;2
1282392036_5a0328eb86.jpg;Little girl playing on a scooter in her house .;3;2
1282392036_5a0328eb86.jpg;The young football player is trying to avoid being tackled .;3;1
1282392036_5a0328eb86.jpg;A woman next to a dog which is running an obstacle course .;3;1
1282392036_5a0328eb86.jpg;A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .;3;1
1282392036_5a0328eb86.jpg;A dog jumps to catch a red Frisbee in the yard .;3;1
1282392036_5a0328eb86.jpg;A gray dog sits on a lawn wearing a bright blue long sleeved jacket .;3;1
1282392036_5a0328eb86.jpg;a woman wearing a black and white outfit while holding her sunglasses .;3;1
1287073593_f3d2a62455.jpg;A woman holding a black leash and a man looking down .;3;2
1287073593_f3d2a62455.jpg;A woman walking into the waves .;3;1
1287073593_f3d2a62455.jpg;Two black dogs run through sand .;3;2
1287073593_f3d2a62455.jpg;A person riding a snowboard jumps high over the snowy hill .;3;1
1287073593_f3d2a62455.jpg;People are watching a snowboarder perform a trick in the air .;3;1
1287073593_f3d2a62455.jpg;An airborne dog on a leash with a woman .;3;2
1287475186_2dee85f1a5.jpg;A man and a girl are at the shoreline while the man takes a picture and the girl hods a doll;3;1
1287475186_2dee85f1a5.jpg;Two black dogs are dog paddling in a sparkling blue pool .;3;2
1287475186_2dee85f1a5.jpg;A swimmer is doing the backstroke in the swimming pool .;3;2
1298295313_db1f4c6522.jpg;Boys in life jackets on a watercraft .;3;2
1298295313_db1f4c6522.jpg;a boy jumps into the blue pool water .;3;3
1298295313_db1f4c6522.jpg;A surfer rides a wave in a clear blue ocean .;3;2
1298295313_db1f4c6522.jpg;A boy is about to jump into the water .;3;3
1311388430_4ab0cd1a1f.jpg;A brown dog leaps into the air next to a black dog on a sandy bay .;3;1
1311388430_4ab0cd1a1f.jpg;A snowboarder jumps high in the air over a snowy hill .;3;2
1311388430_4ab0cd1a1f.jpg;Person snowboarding at a ski slope .;3;2
1311388430_4ab0cd1a1f.jpg;a skier is throwing up snow as he skis off piste .;3;1
1311388430_4ab0cd1a1f.jpg;A person is in the air while riding his bicycle on top of the train on a clear blue sky day .;3;2
1311388430_4ab0cd1a1f.jpg;A mountain skier heads down a mountain .;3;1
1311388430_4ab0cd1a1f.jpg;A snowboarder in the air over a snowy mountain .;3;2
1317292658_ba29330a0b.jpg;A woman crosses the street near a man , who is on his cellphone .;3;1
1317292658_ba29330a0b.jpg;A Miami basketball player looks off in the distance .;3;1
1317292658_ba29330a0b.jpg;Men burn an Israeli flag .;3;1
1317292658_ba29330a0b.jpg;A man is standing up , reading a newspaper , and smoking a cigar .;3;1
1317292658_ba29330a0b.jpg;A woman is doing a backwards flip in front of a crowd of other people sitting on the sidewalk .;3;1
1317292658_ba29330a0b.jpg;The dog is jumping up beside a red wall .;3;1
1317292658_ba29330a0b.jpg;A man dressed in black stands at a street corner near a crossing light .;3;1
1322323208_c7ecb742c6.jpg;Two children , one of which is holding a stick , are standing on the beach as the sun begins to set .;3;4
1322323208_c7ecb742c6.jpg;A person on the beach beside the ocean at sunset .;3;3
1322323208_c7ecb742c6.jpg;Two people walking along the beach at sunset towarn a group of people .;3;3
1322323208_c7ecb742c6.jpg;A small girl is sitting on the cement dropping some chalk;3;1
1322323208_c7ecb742c6.jpg;a dog on the beach .;3;2
132489044_3be606baf7.jpg;A smaller art festival on the edge of a forest;3;1
132489044_3be606baf7.jpg;A man in a striped shirt is demonstrating a product .;3;1
132489044_3be606baf7.jpg;A young boy dressed in a red uniform kicks the soccer ball on the field as another child in blue watches from behind .;3;1
132489044_3be606baf7.jpg;A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on .;3;1
132489044_3be606baf7.jpg;a woman wearing a black and white outfit while holding her sunglasses .;3;1
132489044_3be606baf7.jpg;A man and woman look back at the camera while standing in front of a red art structure .;3;1
1329832826_432538d331.jpg;A person is hanging upside down from power lines .;3;1
1329832826_432538d331.jpg;A crowd of people at an outdoor event;3;2
1329832826_432538d331.jpg;An officer stands next to a car on a city street .;3;2
1329832826_432538d331.jpg;A line of rollerbladers crouch down aerodynamically;3;1
1329832826_432538d331.jpg;Two guys jumping into a pool .;3;1
1329832826_432538d331.jpg;A youth playing hockey .;3;1
1332722096_1e3de8ae70.jpg;People waiting to cross the street in front of a pharmacy with lit up sign .;3;2
1332722096_1e3de8ae70.jpg;A woman crosses the street near a man , who is on his cellphone .;3;1
1332722096_1e3de8ae70.jpg;A couple is sitting in a restaurant holding hands .;3;1
1332722096_1e3de8ae70.jpg;"A man in an orange jersey with the letter "" 12 "" on it plays football .";3;1
1332722096_1e3de8ae70.jpg;A woman is doing a backwards flip in front of a crowd of other people sitting on the sidewalk .;3;2
1332722096_1e3de8ae70.jpg;A man dressed in black stands at a street corner near a crossing light .;3;1
1339596997_8ac29c1841.jpg;A young girl jumping over a railing or a ladder on its side .;3;2
1339596997_8ac29c1841.jpg;A crowd of people at an outdoor event;3;2
1339596997_8ac29c1841.jpg;A person on the beach beside the ocean at sunset .;3;1
1339596997_8ac29c1841.jpg;A young girl standing in front of a fountain;3;1
1339596997_8ac29c1841.jpg;A woman next to a dog which is running an obstacle course .;3;1
1339596997_8ac29c1841.jpg;a middle aged man is standing next to a white wall underneath some catholic theme pictures .;3;1
1339596997_8ac29c1841.jpg;A young girl is standing on the back of a man 's bicycle while the man peddles forward .;3;1
1339596997_8ac29c1841.jpg;A woman writing while standing by men .;3;1
1339596997_8ac29c1841.jpg;A group of children gather around a white dog on the grass outside .;3;1
1339596997_8ac29c1841.jpg;A man in grey on a rocky cliff , overlooking the mountains .;3;1
1343426964_cde3fb54e8.jpg;A little girl in a white shirt sliding down a green slide splashing into a blue baby pool .;3;1
1343426964_cde3fb54e8.jpg;Two redheaded boys in brown shirts stand on a table and are fighting with sticks .;3;1
1343426964_cde3fb54e8.jpg;A woman with a scarf on her head walks down a wooden boardwalk .;3;1
1343426964_cde3fb54e8.jpg;A woman in a red coat is smiling , while people in the background are walking around in winter clothing .;3;1
1343426964_cde3fb54e8.jpg;Two women with blue and white uniforms playing floor hockey;3;1
1343426964_cde3fb54e8.jpg;A young boy jumps around on a blue mat with a half-smile on his face .;3;2
1343426964_cde3fb54e8.jpg;A person wearing a red jacket and helmet walks up near the large rock .;3;2
1343426964_cde3fb54e8.jpg;Two children kneeling down with pirate hats on;3;2
1348304997_afe60a61df.jpg;A little boy slides down a bright red corkscrew slide .;3;2
1348304997_afe60a61df.jpg;A grey dog walks on top of a fallen tree in the woods .;3;1
1348304997_afe60a61df.jpg;A mule is carring a man in a cart next to some palm trees .;3;1
1348304997_afe60a61df.jpg;A football player in red and white is talking to a coach .;3;1
1348304997_afe60a61df.jpg;A black dog and a white dog play in the street together .;3;1
1348304997_afe60a61df.jpg;A little boy is leaping in the air onto a water slide .;3;2
1348304997_afe60a61df.jpg;A kid in a blue top leaps into a raked pile of leaves in front of trees .;3;2
1348304997_afe60a61df.jpg;A brown dog hops over a fallen tree branch .;3;2
1352410176_af6b139734.jpg;A white dog has its head on the ground .;3;1
1352410176_af6b139734.jpg;A man kneels in the wet sand at a beach near a dog .;3;2
1352410176_af6b139734.jpg;A man in a brown sweater and a woman smile for their video camera .;3;1
1352410176_af6b139734.jpg;A dog is running along the beach beside the ocean .;3;2
1352410176_af6b139734.jpg;a large dog runs on the beach with something hanging out of its mouth .;3;1
1352410176_af6b139734.jpg;a dog on the beach .;3;2
1356796100_b265479721.jpg;A toddler girl in a swing is laughing .;3;1
1356796100_b265479721.jpg;A tan dog runs down a wooden staircase to the green grass .;3;1
1356796100_b265479721.jpg;A smiling boy in an orange shirt with a safari hat sits at the playground , while a boy in a blue shirt looks on .;3;1
1356796100_b265479721.jpg;A brown and tan dog walks through the green grass .;3;1
1356796100_b265479721.jpg;A bird with its wings spread;3;1
136552115_6dc3e7231c.jpg;A grey dog walks on top of a fallen tree in the woods .;3;2
136552115_6dc3e7231c.jpg;A black dog jumping off a river bank near a wooded area .;3;2
136552115_6dc3e7231c.jpg;A toddler in a red jacket is balancing on top of snow .;3;1
136552115_6dc3e7231c.jpg;A swimmer is doing the backstroke in the swimming pool .;3;1
136552115_6dc3e7231c.jpg;A man riding a brown horse poses in front of a mountain scene .;3;1
136552115_6dc3e7231c.jpg;Person in blue jacket on a bike on a dirt course with people looking from behind a red and white barrier .;3;2
136644343_0e2b423829.jpg;Three dogs running through water .;3;1
136644343_0e2b423829.jpg;A wrinkled dog wading in shallow water .;3;1
136644343_0e2b423829.jpg;A man riding a motorcycle is performing a trick at a track .;3;1
136644343_0e2b423829.jpg;A greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .;3;1
136644343_0e2b423829.jpg;dogs playing in a stream;3;1
136644343_0e2b423829.jpg;A boy smiling , leaning over a wagon filled with two large pumpkins .;3;3
136644343_0e2b423829.jpg;A large white dog , a girl , and a police car in a driveway and an SUV in a garage .;3;1
136644343_0e2b423829.jpg;A little boy in navy blue is running very fast .;3;2
136886677_6026c622eb.jpg;Several people on top of a mountain look down at the ground .;3;2
136886677_6026c622eb.jpg;A group of people are sitting on the porch of a brick building .;3;2
136886677_6026c622eb.jpg;A brown dog hops over a fallen tree branch .;3;1
136886677_6026c622eb.jpg;A man wearing red shorts is holding onto the rocks beside the water .;3;2
136886677_6026c622eb.jpg;A man scales a rock in the forest .;3;2
136886677_6026c622eb.jpg;A person swimming in water nearby rocks and a small waterfall .;3;2
136886677_6026c622eb.jpg;A person is standing on jagged rocks above the water below .;3;2
136886677_6026c622eb.jpg;person rock climbing;3;1
136886677_6026c622eb.jpg;Two people climb a rock overhanging water .;3;2
1386964743_9e80d96b05.jpg;A man is hiking on a snow-covered trail .;3;1
1386964743_9e80d96b05.jpg;A white dog runs along a path , trailing a leash .;3;1
1386964743_9e80d96b05.jpg;A dog in a grassy field , looking up .;3;2
1386964743_9e80d96b05.jpg;A picture of Albert Einstein on a white bear statue , with a little boy standing under the bear statue 's face .;3;1
1386964743_9e80d96b05.jpg;Two dogs run down a dirt path in the forest .;3;1
138718600_f430ebca17.jpg;A boy in swim trunks screams while being sprayed with water .;3;1
138718600_f430ebca17.jpg;a dog jumps through a black hulahoop .;3;1
138718600_f430ebca17.jpg;A man riding a blue motorcycle jumps over a ramp .;3;1
138718600_f430ebca17.jpg;The dog is on the fence;3;1
138718600_f430ebca17.jpg;A black dog jumps for a Frisbee in a backyard with a white fence .;3;1
1387785218_cee67735f5.jpg;Two girls and a woman walking on the sidewalk;3;2
1387785218_cee67735f5.jpg;A rock climber climbs in between two very large rocks .;3;1
1387785218_cee67735f5.jpg;A spotted dog rolling over on a pad placed on a porch .;3;1
1387785218_cee67735f5.jpg;A curly clack dog is running down a natural path .;3;1
1387785218_cee67735f5.jpg;A blonde girl surfing down a sandy hill;3;1
1387785218_cee67735f5.jpg;A person wearing a white hat climbs a rock .;3;1
1389264266_8170bc1c54.jpg;A smaller dog sniffs a larger dog in the hills .;3;1
1389264266_8170bc1c54.jpg;A woman in a red shirt with her arm raised .;3;2
1389264266_8170bc1c54.jpg;A man in a uniform playing with a black dog .;3;1
1389264266_8170bc1c54.jpg;A girl in a black outfit with a red sash and a black headband has one hand on her waist and one extended straight out .;3;2
1389264266_8170bc1c54.jpg;Hockey players with one taking a shot .;3;1
1389264266_8170bc1c54.jpg;A man and a woman walking down a street , carrying luggage .;3;2
1392272228_cf104086e6.jpg;Three dogs running through water .;3;3
1392272228_cf104086e6.jpg;A black dog on a beach carrying a ball in its mouth .;3;3
1392272228_cf104086e6.jpg;A white dog is running through the water onto the shore .;3;3
1392272228_cf104086e6.jpg;A dog wading in the water with a ball in his mouth;4;3
1392272228_cf104086e6.jpg;A group of men are playing rugby .;3;1
1392272228_cf104086e6.jpg;A black dog walking along a rocky terrain .;3;3
1394368714_3bc7c19969.jpg;a woman enjoying her reading at a coffee shop;3;1
1394368714_3bc7c19969.jpg;A homeless man stands with a sign next to orange construction cones .;3;1
1394368714_3bc7c19969.jpg;Three dogs running on a racing track .;3;1
1394368714_3bc7c19969.jpg;Three skydivers are in formation above the clouds .;3;1
1394368714_3bc7c19969.jpg;People at park sitting on benches and a woman taking care of her child in the stroller .;3;1
1394368714_3bc7c19969.jpg;A woman holding a camera .;3;1
1394368714_3bc7c19969.jpg;A man in a blue t-shirt holds a camera ,;3;1
1394368714_3bc7c19969.jpg;The legs and feet of people sitting on a wooden table , two cameras and cigarettes on it .;3;1
1402640441_81978e32a9.jpg;Rafting boat on river .;3;1
1402640441_81978e32a9.jpg;A dog with a ball in his mouth running down a road covered in leaves .;3;1
1402640441_81978e32a9.jpg;boy and girl make a sand castle;3;1
1402640441_81978e32a9.jpg;A girl with a bucket of water is being chased by a boy with a bucket of water .;3;1
1402640441_81978e32a9.jpg;A boy plays in the sand .;3;4
1402640441_81978e32a9.jpg;dogs playing in a stream;3;1
1402640441_81978e32a9.jpg;A conference is being held that involves laptops and big screen presentations .;3;1
1402640441_81978e32a9.jpg;A young girl plays in fountain water .;3;1
1404832008_68e432665b.jpg;A boy in glasses is wearing a red shirt .;3;1
1404832008_68e432665b.jpg;Large dog plays with two smaller dogs on grass .;3;1
1404832008_68e432665b.jpg;A blueish green car on a dirt road splashing water on the left .;3;2
1404832008_68e432665b.jpg;Man falling off a blue surfboard in the ocean .;3;3
1404832008_68e432665b.jpg;A person swimming in water nearby rocks and a small waterfall .;3;2
1404832008_68e432665b.jpg;Two people having a picnic by the shore .;3;2
1404832008_68e432665b.jpg;A tan dog jumps into water .;3;2
1408958345_68eea9a4e4.jpg;A person walks along the beach and leaves footprints in the sand .;3;3
1408958345_68eea9a4e4.jpg;A Miami basketball player dribbles by an Arizona State player .;3;1
1408958345_68eea9a4e4.jpg;A dog is running along the beach beside the ocean .;3;2
1408958345_68eea9a4e4.jpg;Two kids playing on a pebble beach by the water;3;3
1408958345_68eea9a4e4.jpg;a dog on the beach .;3;2
1408958345_68eea9a4e4.jpg;A boy is on the beach with a paddle in his hand as he walks through the ocean water .;3;2
1408958345_68eea9a4e4.jpg;A young girl holding a boogie board at the beach;4;3
1415591512_a84644750c.jpg;The large brown dog is chasing after the little brown dog .;3;1
1415591512_a84644750c.jpg;A man riding a motorbike kicks up dirt .;3;1
1415591512_a84644750c.jpg;A man wearing a white hat is on a red ATV driving on the dirt .;3;1
1415591512_a84644750c.jpg;A group of five adults stand posing in front of buildings .;3;1
1415591512_a84644750c.jpg;A multicolor dog in a red collar crouching on the grass .;3;1
1417031097_ab656bc4bd.jpg;A little boy slides down a bright red corkscrew slide .;3;1
1417031097_ab656bc4bd.jpg;a person is sliding down a brick rail on a snowboard .;3;1
1417031097_ab656bc4bd.jpg;"Two men are talking on the street , one is pointing at a sign that says "" Jesus or Hell "" beneath a red box , and the other is standing there listening .";3;1
1417031097_ab656bc4bd.jpg;Four people holding each others shoulders with a brown dog in front of them , standing on snow .;3;2
1417031097_ab656bc4bd.jpg;A guy in red on a bike in midair .;3;1
1417031097_ab656bc4bd.jpg;Men walk down a street with skyscrapers in the background .;3;1
1425069308_488e5fcf9d.jpg;A white dog jumps to catch a blue ball in a living room .;4;4
1425069308_488e5fcf9d.jpg;A white puppy is running on a tiled floor .;3;2
1425069308_488e5fcf9d.jpg;A young boy , playing basketball , is getting ready to take a shot .;3;1
1425069308_488e5fcf9d.jpg;Large dog plays with two smaller dogs on grass .;3;2
1425069308_488e5fcf9d.jpg;A black dog and a white dog play in the street together .;3;3
